,addedTime,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,goalMouth_x,goalMouth_y,goalMouth_z,goalType,homeTeam_False,homeTeam_True,id,incidentType,name,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,playerId,player_x,player_y,player_z,reversedPeriodTime,reversedPeriodTimeSeconds,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,time,timeSeconds,xg,xgot
0,,0.0,0,,1,0,53.5,3.2,regular,1,0,1805310,shot,arnaut-danjuma,0,1.0,0,,0,827064,8.5,52.5,0,4,209,1,0.0,,0.0,,,0.0,,87,5191,,
1,,0.0,1,,0,0,46.1,19.6,regular,1,0,1805232,shot,heung-min-son,0,1.0,0,,0,111505,14.4,52.8,0,22,1290,1,0.0,,0.0,,,0.0,,69,4110,,
2,,1.0,0,,0,0,50.0,31.0,,1,0,1805215,shot,ivan-perisic,0,0.0,0,,1,38710,9.9,44.9,0,26,1510,1,0.0,,0.0,,,0.0,,65,3890,,
3,,0.0,0,,1,0,51.0,17.1,,0,1,1805214,shot,jordan-storey,0,0.0,0,,1,845941,10.8,41.7,0,27,1619,0,0.0,,0.0,,,1.0,,64,3781,,
4,,0.0,1,,0,0,58.0,18.1,,0,1,1805199,shot,benjamin-whiteman,0,0.0,1,,0,775063,19.1,47.0,0,29,1707,1,0.0,,0.0,,,0.0,,62,3693,,
5,,0.0,1,,0,0,54.2,10.1,regular,1,0,1805121,shot,heung-min-son,0,1.0,0,,0,111505,27.2,61.4,0,41,2408,1,0.0,,0.0,,,0.0,,50,2992,,
6,,0.0,1,,0,0,50.4,69.4,,1,0,1805113,shot,clement-lenglet,0,0.0,1,,0,580550,23.9,32.8,0,42,2476,1,0.0,,0.0,,,0.0,,49,2924,,
7,,0.0,1,,0,0,51.1,19.0,,1,0,1805108,shot,dejan-kulusevski,1,0.0,0,,0,928124,20.9,76.3,0,44,2606,1,0.0,,0.0,,,0.0,,47,2794,,
8,,0.0,0,,1,0,51.5,19.0,,1,0,1805047,shot,dejan-kulusevski,1,0.0,0,,0,928124,10.4,65.4,0,3,136,1,0.0,,0.0,,,0.0,,43,2564,,
9,,0.0,1,,0,0,47.6,52.8,,1,0,1805024,shot,dejan-kulusevski,0,0.0,1,,0,928124,23.2,58.5,0,9,515,0,1.0,,0.0,,,0.0,,37,2185,,
10,,0.0,0,,1,0,43.0,51.4,,0,1,1804986,shot,ryan-ledson,0,0.0,1,,0,361322,22.4,77.6,0,18,1076,1,0.0,,0.0,,,0.0,,28,1624,,
11,,0.0,0,,1,0,48.7,27.8,,1,0,1804969,shot,heung-min-son,0,0.0,0,,1,111505,27.9,40.4,0,21,1256,1,0.0,,0.0,,,0.0,,25,1444,,
12,,0.0,1,,0,0,48.3,19.0,,0,1,1804964,shot,cannon-thomas,1,0.0,0,,0,1005766,10.1,57.1,0,25,1452,0,0.0,,0.0,,,1.0,,21,1248,,
13,,0.0,1,,0,0,45.5,19.0,,0,1,1804963,shot,andrew-hughes,1,0.0,0,,0,78368,11.7,47.2,0,25,1454,0,0.0,,0.0,,,1.0,,21,1246,,
14,,0.0,1,,0,0,51.6,2.5,,1,0,1804940,shot,heung-min-son,0,0.0,0,,1,111505,25.5,64.3,0,30,1767,1,0.0,,0.0,,,0.0,,16,933,,
15,,0.0,0,,1,0,66.1,12.5,,1,0,1804903,shot,bentancur-rodrigo,0,0.0,1,,0,791190,28.3,51.5,0,39,2296,1,0.0,,0.0,,,0.0,,7,404,,
16,,0.0,1,,0,0,47.2,19.0,,1,0,1804892,shot,dejan-kulusevski,1,0.0,0,,0,928124,7.9,36.4,0,39,2333,0,0.0,,0.0,,,1.0,,7,367,,
17,,0.0,0,,1,0,50.4,20.8,,1,0,1804895,shot,ivan-perisic,1,0.0,0,,0,38710,27.9,37.0,0,39,2336,0,0.0,,1.0,,,0.0,,7,364,,
0,,0.0,0,,1,0,53.5,3.2,regular,1,0,1805310,shot,arnaut-danjuma,0,1.0,0,,0,827064,8.5,52.5,0,4,209,1,0.0,,0.0,,,0.0,,87,5191,,
1,,0.0,1,,0,0,46.1,19.6,regular,1,0,1805232,shot,heung-min-son,0,1.0,0,,0,111505,14.4,52.8,0,22,1290,1,0.0,,0.0,,,0.0,,69,4110,,
2,,1.0,0,,0,0,50.0,31.0,,1,0,1805215,shot,ivan-perisic,0,0.0,0,,1,38710,9.9,44.9,0,26,1510,1,0.0,,0.0,,,0.0,,65,3890,,
3,,0.0,0,,1,0,51.0,17.1,,0,1,1805214,shot,jordan-storey,0,0.0,0,,1,845941,10.8,41.7,0,27,1619,0,0.0,,0.0,,,1.0,,64,3781,,
4,,0.0,1,,0,0,58.0,18.1,,0,1,1805199,shot,benjamin-whiteman,0,0.0,1,,0,775063,19.1,47.0,0,29,1707,1,0.0,,0.0,,,0.0,,62,3693,,
5,,0.0,1,,0,0,54.2,10.1,regular,1,0,1805121,shot,heung-min-son,0,1.0,0,,0,111505,27.2,61.4,0,41,2408,1,0.0,,0.0,,,0.0,,50,2992,,
6,,0.0,1,,0,0,50.4,69.4,,1,0,1805113,shot,clement-lenglet,0,0.0,1,,0,580550,23.9,32.8,0,42,2476,1,0.0,,0.0,,,0.0,,49,2924,,
7,,0.0,1,,0,0,51.1,19.0,,1,0,1805108,shot,dejan-kulusevski,1,0.0,0,,0,928124,20.9,76.3,0,44,2606,1,0.0,,0.0,,,0.0,,47,2794,,
8,,0.0,0,,1,0,51.5,19.0,,1,0,1805047,shot,dejan-kulusevski,1,0.0,0,,0,928124,10.4,65.4,0,3,136,1,0.0,,0.0,,,0.0,,43,2564,,
9,,0.0,1,,0,0,47.6,52.8,,1,0,1805024,shot,dejan-kulusevski,0,0.0,1,,0,928124,23.2,58.5,0,9,515,0,1.0,,0.0,,,0.0,,37,2185,,
10,,0.0,0,,1,0,43.0,51.4,,0,1,1804986,shot,ryan-ledson,0,0.0,1,,0,361322,22.4,77.6,0,18,1076,1,0.0,,0.0,,,0.0,,28,1624,,
11,,0.0,0,,1,0,48.7,27.8,,1,0,1804969,shot,heung-min-son,0,0.0,0,,1,111505,27.9,40.4,0,21,1256,1,0.0,,0.0,,,0.0,,25,1444,,
12,,0.0,1,,0,0,48.3,19.0,,0,1,1804964,shot,cannon-thomas,1,0.0,0,,0,1005766,10.1,57.1,0,25,1452,0,0.0,,0.0,,,1.0,,21,1248,,
13,,0.0,1,,0,0,45.5,19.0,,0,1,1804963,shot,andrew-hughes,1,0.0,0,,0,78368,11.7,47.2,0,25,1454,0,0.0,,0.0,,,1.0,,21,1246,,
14,,0.0,1,,0,0,51.6,2.5,,1,0,1804940,shot,heung-min-son,0,0.0,0,,1,111505,25.5,64.3,0,30,1767,1,0.0,,0.0,,,0.0,,16,933,,
15,,0.0,0,,1,0,66.1,12.5,,1,0,1804903,shot,bentancur-rodrigo,0,0.0,1,,0,791190,28.3,51.5,0,39,2296,1,0.0,,0.0,,,0.0,,7,404,,
16,,0.0,1,,0,0,47.2,19.0,,1,0,1804892,shot,dejan-kulusevski,1,0.0,0,,0,928124,7.9,36.4,0,39,2333,0,0.0,,0.0,,,1.0,,7,367,,
17,,0.0,0,,1,0,50.4,20.8,,1,0,1804895,shot,ivan-perisic,1,0.0,0,,0,38710,27.9,37.0,0,39,2336,0,0.0,,1.0,,,0.0,,7,364,,
0,4.0,0.0,0,,1,0,50.6,19.0,,0,1,2166144,shot,marcus-rashford,1,0.0,0,,0,814590,25.6,50.7,0,1,661,1,0.0,0.0,,0.0,0.0,0.0,0.0,90,5639,0.044892780482769,
1,4.0,0.0,0,,1,0,47.8,1.9,,0,1,2166128,shot,marcus-rashford,0,0.0,0,,1,814590,8.1,31.6,0,1,699,0,0.0,0.0,,0.0,1.0,0.0,0.0,90,5601,0.077008970081806,0.1993
2,,0.0,1,,0,0,68.2,94.4,,1,0,2166060,shot,anthony-elanga,0,0.0,1,,0,979232,7.0,31.3,0,2,99,0,1.0,0.0,,0.0,0.0,0.0,0.0,89,5301,0.015199273824692,
3,,0.0,0,,1,0,45.6,27.8,,1,0,2165987,shot,willy-boly,0,0.0,0,,1,139310,12.4,64.4,0,7,396,0,0.0,0.0,,0.0,0.0,0.0,1.0,84,5004,0.053306318819523,0.4582
4,,0.0,0,,1,0,49.6,19.0,,1,0,2165975,shot,morgan-gibbs-white,1,0.0,0,,0,865912,18.9,47.8,0,8,428,0,0.0,0.0,,0.0,0.0,0.0,1.0,83,4972,0.055845864117146,
5,,1.0,0,,0,0,69.4,13.9,,1,0,2165939,shot,taiwo-awoniyi,0,0.0,1,,0,359664,9.7,48.7,0,11,604,0,0.0,0.0,,0.0,0.0,1.0,0.0,80,4796,0.06043403595686,
6,,0.0,0,,1,0,52.8,13.9,penalty,0,1,2165887,shot,bruno-fernandes,0,1.0,0,,0,288205,11.5,50.0,0,15,858,0,0.0,0.0,,1.0,0.0,0.0,0.0,76,4542,0.7884,0.9759
7,,0.0,1,,0,0,60.3,59.7,,0,1,2165716,shot,antony,0,0.0,1,,0,958380,17.9,55.2,0,26,1552,1,0.0,0.0,,0.0,0.0,0.0,0.0,65,3848,0.073276177048683,
8,,1.0,0,,0,0,99.8,6.9,,1,0,2165666,shot,taiwo-awoniyi,0,0.0,1,,0,359664,10.1,52.4,0,30,1763,1,0.0,0.0,,0.0,0.0,0.0,0.0,61,3637,0.048215005546808,
9,,0.0,0,,1,0,66.1,12.5,,0,1,2165635,shot,bruno-fernandes,0,0.0,1,,0,288205,4.7,55.1,0,32,1876,1,0.0,0.0,,0.0,0.0,0.0,0.0,59,3524,0.32447195053101,
10,,0.0,1,,0,0,50.4,19.0,,0,1,2165585,shot,antony,1,0.0,0,,0,958380,20.0,52.2,0,36,2141,0,1.0,0.0,,0.0,0.0,0.0,0.0,55,3259,0.044840704649687,
11,,0.0,1,,0,0,53.9,18.4,,0,1,2165563,shot,antony,0,0.0,0,,1,958380,17.8,68.8,0,38,2221,1,0.0,0.0,,0.0,0.0,0.0,0.0,53,3179,0.031126068904996,0.4139
12,,0.0,1,,0,0,50.0,9.5,,1,0,2165558,shot,danilo,0,0.0,0,,1,1064039,25.3,62.4,0,38,2265,1,0.0,0.0,,0.0,0.0,0.0,0.0,53,3135,0.031390633434057,0.0124
13,,0.0,0,,1,0,54.3,15.2,regular,0,1,2165538,shot,casemiro,0,1.0,0,,0,122951,4.5,48.2,0,39,2331,0,0.0,0.0,,0.0,0.0,1.0,0.0,52,3069,0.30173096060753,0.9299
14,,0.0,0,,1,0,46.9,56.9,,0,1,2165499,shot,bruno-fernandes,0,0.0,1,,0,288205,26.9,34.8,0,43,2541,1,0.0,0.0,,0.0,0.0,0.0,0.0,48,2859,0.016376150771976,
15,2.0,0.0,0,,1,0,50.2,19.0,,1,0,2165371,shot,morgan-gibbs-white,1,0.0,0,,0,865912,13.8,55.7,0,1,2596,1,0.0,0.0,,0.0,0.0,0.0,0.0,45,2804,0.21164427697659,
16,,0.0,0,,1,0,48.1,19.0,,0,1,2165272,shot,bruno-fernandes,1,0.0,0,,0,288205,20.9,64.9,0,7,361,1,0.0,0.0,,0.0,0.0,0.0,0.0,39,2339,0.038930736482143,
17,,0.0,0,,1,0,49.1,19.0,,0,1,2165191,shot,anthony-martial,1,0.0,0,,0,191176,6.7,67.2,0,16,915,1,0.0,0.0,,0.0,0.0,0.0,0.0,30,1785,0.036237612366676,
18,,1.0,0,,0,0,58.0,20.8,,0,1,2165084,shot,casemiro,0,0.0,1,,0,122951,3.3,45.4,0,20,1161,0,1.0,0.0,,0.0,0.0,0.0,0.0,26,1539,0.62718904018402,
19,,0.0,1,,0,0,52.9,15.2,,0,1,2165004,shot,casemiro,0,0.0,0,,1,122951,22.1,64.8,0,26,1504,1,0.0,0.0,,0.0,0.0,0.0,0.0,20,1196,0.041584670543671,0.1663
20,,0.0,0,,1,0,48.1,19.6,regular,0,1,2164963,shot,christian-eriksen,0,1.0,0,,0,105734,2.9,46.1,0,29,1698,1,0.0,0.0,,0.0,0.0,0.0,0.0,17,1002,0.27784332633018,0.9507
21,,0.0,0,,1,0,53.2,10.1,,0,1,2164971,shot,bruno-fernandes,0,0.0,0,,1,288205,28.8,62.6,0,29,1706,1,0.0,0.0,,0.0,0.0,0.0,0.0,17,994,0.023492857813835,0.1718
22,,0.0,0,,1,0,51.2,15.8,,0,1,2164881,shot,bruno-fernandes,0,0.0,0,,1,288205,29.0,37.1,0,35,2044,1,0.0,0.0,,0.0,0.0,0.0,0.0,11,656,0.018178535625339,0.0311
23,,0.0,0,,1,0,69.1,2.8,,0,1,2164829,shot,casemiro,0,0.0,1,,0,122951,23.6,68.7,0,40,2364,0,0.0,0.0,,0.0,1.0,0.0,0.0,6,336,0.029012078419328,
24,,1.0,0,,0,0,46.2,6.3,regular,1,0,2164807,shot,willy-boly,0,1.0,0,,0,139310,6.3,51.2,0,42,2474,0,0.0,0.0,,0.0,0.0,1.0,0.0,4,226,0.17448832094669,0.549
25,,0.0,0,,1,0,46.8,0.6,regular,1,0,2164789,shot,taiwo-awoniyi,0,1.0,0,,0,359664,8.7,50.9,0,44,2612,0,0.0,1.0,,0.0,0.0,0.0,0.0,2,88,0.56406265497208,0.9804
26,,0.0,1,,0,0,53.0,17.7,,0,1,2164772,shot,antony,0,0.0,0,,1,958380,22.2,58.7,0,45,2665,1,0.0,0.0,,0.0,0.0,0.0,0.0,1,35,0.037650853395462,0.1883
0,,0.0,0,,1,0,49.2,7.0,,0,1,1978003,shot,heung-min-son,0,0.0,0,0.0,1,111505,9.5,59.8,0,15,899,1,0.0,,0.0,,,0.0,,76,4501,0.34458139538765,0.3247
1,,0.0,0,,1,0,50.0,19.0,,1,0,1977997,shot,wilfried-zaha,1,0.0,0,0.0,0,111850,14.1,28.5,0,17,974,1,0.0,,0.0,,,0.0,,74,4426,0.022939292714,
2,,0.0,0,,1,0,50.0,29.1,,0,1,1977933,shot,pedro-porro,0,0.0,0,0.0,1,913654,12.4,74.2,0,30,1770,1,0.0,,0.0,,,0.0,,61,3630,0.030842611566186,0.0349
3,,0.0,0,,1,0,45.4,1.9,,1,0,1977927,shot,cheick-doucoure,0,0.0,0,0.0,1,906047,12.7,75.0,0,32,1863,0,1.0,,0.0,,,0.0,,59,3537,0.026469258591533,0.2605
4,,0.0,1,,0,0,67.1,43.1,,0,1,1977915,shot,pedro-porro,0,0.0,1,0.0,0,913654,17.1,69.0,0,34,1986,1,0.0,,0.0,,,0.0,,57,3414,0.025218496099114,
5,,1.0,0,,0,0,50.0,19.0,,0,1,1977916,shot,clement-lenglet,1,0.0,0,0.0,0,580550,14.7,56.4,0,35,2054,0,0.0,,0.0,,,1.0,,56,3346,0.027940770611167,
6,,0.0,0,,1,0,62.0,2.8,,1,0,1977896,shot,eberechi-eze,0,0.0,1,0.0,0,864921,14.1,60.3,0,38,2254,1,0.0,,0.0,,,0.0,,53,3146,0.090644314885139,
7,,0.0,0,,1,0,45.5,54.2,,1,0,1977887,shot,wilfried-zaha,0,0.0,1,0.0,0,111850,11.1,29.5,0,41,2456,1,0.0,,0.0,,,0.0,,50,2944,0.039344493299723,
8,1.0,1.0,0,,0,0,52.1,16.5,regular,0,1,1977820,shot,harry-kane,0,1.0,0,0.0,0,108579,6.5,43.5,0,1,2690,1,0.0,,0.0,,,0.0,,45,2710,0.10603807121515,0.2753
9,,0.0,0,,1,0,51.3,58.3,,1,0,1977755,shot,joachim-andersen,0,0.0,1,0.0,0,362682,3.7,59.8,0,9,495,1,0.0,,0.0,,,0.0,,37,2205,0.12916128337383,
10,,1.0,0,,0,0,50.9,19.0,,0,1,1977732,shot,cristian-romero,1,0.0,0,0.0,0,829932,7.5,49.1,0,14,839,0,1.0,,0.0,,,0.0,,32,1861,0.10488505661488,
11,,0.0,1,,0,0,51.5,5.1,,1,0,1977718,shot,michael-olise,0,0.0,0,0.0,1,978838,13.7,71.7,0,18,1075,1,0.0,,0.0,,,0.0,,28,1625,0.020537050440907,0.0749
12,,0.0,0,,1,0,50.2,19.0,,1,0,1977719,shot,eberechi-eze,1,0.0,0,0.0,0,864921,25.8,27.4,0,19,1091,0,0.0,,1.0,,,0.0,,27,1609,0.032552663236856,
13,,0.0,0,,1,0,48.9,52.8,,0,1,1977706,shot,pierre-emile-hojbjerg,0,0.0,1,0.0,0,149593,11.7,64.5,0,23,1327,1,0.0,,0.0,,,0.0,,23,1373,0.11631252616644,
14,,1.0,0,,0,0,50.4,39.9,,0,1,1977688,shot,cristian-romero,0,0.0,0,1.0,0,829932,4.6,43.9,0,29,1715,0,1.0,,0.0,,,0.0,,17,985,0.12313073128462,
0,7.0,0.0,1,,0,0,50.1,8.2,,1,0,2167294,shot,jarrod-bowen,0,0.0,0,0.0,1,552884,13.1,41.2,0,1,509,1,0.0,0.0,0.0,,0.0,,0.0,90,5791,0.531578540802,0.2037
1,4.0,0.0,0,,1,0,53.8,80.6,,0,1,2167268,shot,lewis-dunk,0,0.0,1,0.0,0,115365,32.4,41.9,0,1,676,0,0.0,0.0,0.0,,1.0,,0.0,90,5624,0.015411869622767,
2,3.0,1.0,0,,0,0,46.8,19.0,,0,1,2167254,shot,lewis-dunk,1,0.0,0,0.0,0,115365,9.1,43.7,0,1,765,0,1.0,0.0,0.0,,0.0,,0.0,90,5535,0.031796935945749,
3,2.0,0.0,0,,1,0,49.2,29.1,,0,1,2167248,shot,evan-ferguson,0,0.0,0,0.0,1,999231,14.3,54.8,0,1,822,0,0.0,0.0,0.0,,1.0,,0.0,90,5478,0.21802668273449,0.2709
4,,1.0,0,,0,0,53.5,19.0,,0,1,2167232,shot,joao-pedro,1,0.0,0,0.0,0,975079,11.1,38.8,0,1,16,1,0.0,0.0,0.0,,0.0,,0.0,90,5384,0.019677082076669,
5,,0.0,0,,1,0,48.8,29.7,,0,1,2167199,shot,joel-veltman,0,0.0,0,0.0,1,219572,13.8,54.5,0,4,193,1,0.0,0.0,0.0,,0.0,,0.0,87,5207,0.074141882359982,0.1021
6,,0.0,0,,1,0,51.6,19.0,,0,1,2167156,shot,joao-pedro,1,0.0,0,0.0,0,975079,14.0,37.1,0,8,472,1,0.0,0.0,0.0,,0.0,,0.0,83,4928,0.034573428332806,
7,,0.0,0,,1,0,53.0,4.4,regular,0,1,2167146,shot,pascal-gross,0,1.0,0,0.0,0,48480,21.4,65.0,0,10,574,1,0.0,0.0,0.0,,0.0,,0.0,81,4826,0.019342666491866,0.2494
8,,0.0,1,,0,0,48.3,3.8,,0,1,2167135,shot,evan-ferguson,0,0.0,0,0.0,1,999231,26.1,59.0,0,11,616,1,0.0,0.0,0.0,,0.0,,0.0,80,4784,0.033726591616869,0.0644
9,,0.0,0,,1,0,51.0,15.2,,0,1,2167122,shot,pascal-gross,0,0.0,0,0.0,1,48480,20.0,60.9,0,12,718,1,0.0,0.0,0.0,,0.0,,0.0,79,4682,0.070558235049248,0.0352
10,,0.0,1,,0,0,47.4,61.1,,1,0,2167065,shot,michail-antonio,0,0.0,1,0.0,0,47772,7.5,44.5,0,20,1153,1,0.0,0.0,0.0,,0.0,,0.0,71,4247,0.41414549946785,
11,,0.0,0,,1,0,52.8,13.9,,1,0,2167036,shot,james-ward-prowse,0,0.0,0,0.0,1,161717,23.2,44.3,0,23,1380,1,0.0,0.0,0.0,,0.0,,0.0,68,4020,0.045519322156906,0.1118
12,,1.0,0,,0,0,48.1,15.2,,0,1,2167028,shot,lewis-dunk,0,0.0,0,0.0,1,115365,7.5,41.9,0,25,1443,0,1.0,0.0,0.0,,0.0,,0.0,66,3957,0.031954407691956,0.0894
13,,0.0,1,,0,0,46.1,1.9,,0,1,2167025,shot,pascal-gross,0,0.0,0,0.0,1,48480,22.9,63.9,0,25,1465,0,1.0,0.0,0.0,,0.0,,0.0,66,3935,0.029794976115227,0.2533
14,,0.0,0,,1,0,53.5,1.3,regular,1,0,2167009,shot,michail-antonio,0,1.0,0,0.0,0,47772,10.6,59.3,0,28,1630,1,0.0,0.0,0.0,,0.0,,0.0,63,3770,0.080276504158974,0.5784
15,,0.0,0,,1,0,49.8,19.0,,0,1,2167007,shot,evan-ferguson,1,0.0,0,0.0,0,999231,22.8,61.2,0,29,1703,1,0.0,0.0,0.0,,0.0,,0.0,62,3697,0.022793378680944,
16,,0.0,1,,0,0,54.0,0.6,regular,1,0,2166979,shot,jarrod-bowen,0,1.0,0,0.0,0,552884,6.1,55.3,0,33,1934,0,0.0,1.0,0.0,,0.0,,0.0,58,3466,0.58420771360397,0.9843
17,,0.0,1,,0,0,50.4,19.0,,1,0,2166949,shot,lucas-paqueta,0,0.0,0,0.0,1,839981,19.0,39.2,0,34,1984,1,0.0,0.0,0.0,,0.0,,0.0,57,3416,0.036398440599442,0.0242
18,,0.0,1,,0,0,53.6,39.9,,1,0,2166950,shot,emerson-palmieri,0,0.0,0,1.0,0,155997,7.6,28.5,0,35,2053,1,0.0,0.0,0.0,,0.0,,0.0,56,3347,0.031976845115423,
19,,0.0,1,,0,0,60.0,16.7,,1,0,2166911,shot,jarrod-bowen,0,0.0,1,0.0,0,552884,12.5,55.6,0,38,2245,0,0.0,0.0,0.0,,1.0,,0.0,53,3155,0.093523889780045,
20,,0.0,1,,0,0,50.5,19.0,,0,1,2166886,shot,pascal-gross,1,0.0,0,0.0,0,48480,22.2,43.1,0,39,2338,1,0.0,0.0,0.0,,0.0,,0.0,52,3062,0.026530295610428,
21,,0.0,0,,1,0,45.2,70.8,,0,1,2166857,shot,mitoma-kaoru,0,0.0,1,0.0,0,936849,3.6,67.0,0,42,2506,0,1.0,0.0,0.0,,0.0,,0.0,49,2894,0.037946093827486,
22,,0.0,0,,1,0,51.6,19.0,,0,1,2166852,shot,danny-welbeck,1,0.0,0,0.0,0,33902,22.6,51.8,0,43,2542,1,0.0,0.0,0.0,,0.0,,0.0,48,2858,0.038438811898232,
23,,1.0,0,,0,0,46.0,15.2,,0,1,2166834,shot,evan-ferguson,0,0.0,0,0.0,1,999231,7.5,54.2,0,45,2645,1,0.0,0.0,0.0,,0.0,,0.0,46,2755,0.13172510266304,0.6998
24,2.0,0.0,1,,0,0,52.0,19.0,,0,1,2166675,shot,solly-march,1,0.0,0,0.0,0,301288,21.9,51.6,0,1,2581,0,0.0,0.0,1.0,,0.0,,0.0,45,2819,0.11848549544811,
25,,0.0,0,,1,0,50.8,2.5,,0,1,2166615,shot,pascal-gross,0,0.0,0,0.0,1,48480,23.8,70.8,0,5,298,1,0.0,0.0,0.0,,0.0,,0.0,41,2402,0.024121278896928,0.0399
26,,0.0,0,,1,0,50.9,79.2,,0,1,2166553,shot,evan-ferguson,0,0.0,1,0.0,0,999231,9.8,45.2,0,17,988,1,0.0,0.0,0.0,,0.0,,0.0,29,1712,0.11345303058624,
27,,0.0,0,,1,0,49.4,19.0,,0,1,2166549,shot,gilmour-billy,1,0.0,0,0.0,0,907668,14.3,47.6,0,17,1004,0,0.0,0.0,0.0,,1.0,,0.0,29,1696,0.15597902238369,
28,,0.0,1,,0,0,51.2,19.0,,0,1,2166534,shot,solly-march,1,0.0,0,0.0,0,301288,22.1,55.5,0,19,1087,0,1.0,0.0,0.0,,0.0,,0.0,27,1613,0.031351607292891,
29,,0.0,0,,1,0,48.8,19.0,,0,1,2166531,shot,lewis-dunk,1,0.0,0,0.0,0,115365,13.2,56.1,0,19,1090,0,1.0,0.0,0.0,,0.0,,0.0,27,1610,0.040277875959873,
30,,0.0,0,,1,0,61.0,15.3,,0,1,2166488,shot,mitoma-kaoru,0,0.0,1,0.0,0,936849,5.9,27.6,0,24,1435,1,0.0,0.0,0.0,,0.0,,0.0,22,1265,0.018641108646989,
31,,0.0,0,,1,0,52.0,3.8,,0,1,2166487,shot,evan-ferguson,0,0.0,0,0.0,1,999231,12.2,50.3,0,25,1495,1,0.0,0.0,0.0,,0.0,,0.0,21,1205,0.097642458975315,0.1453
32,,0.0,0,,1,0,47.7,17.1,regular,1,0,2166486,shot,james-ward-prowse,0,1.0,0,0.0,0,161717,2.3,54.7,0,27,1594,0,0.0,1.0,0.0,,0.0,,0.0,19,1106,0.64253783226013,0.9736
33,,0.0,1,,0,0,51.0,19.0,,1,0,2166485,shot,james-ward-prowse,1,0.0,0,0.0,0,161717,6.5,47.0,0,27,1595,0,0.0,1.0,0.0,,0.0,,0.0,19,1105,0.29622328281403,
34,,0.0,0,,1,0,58.3,2.8,,0,1,2166484,shot,gilmour-billy,0,0.0,1,0.0,0,907668,20.8,41.0,0,31,1802,1,0.0,0.0,0.0,,0.0,,0.0,15,898,0.040275361388922,
35,,0.0,1,,0,0,51.0,1.3,,1,0,2166483,shot,michail-antonio,0,0.0,0,0.0,1,47772,12.3,38.0,0,40,2352,1,0.0,0.0,0.0,,0.0,,0.0,6,348,0.15924605727196,0.0649
36,,0.0,1,,0,0,59.0,61.1,,1,0,2166482,shot,lucas-paqueta,0,0.0,1,0.0,0,839981,3.1,41.6,0,44,2613,0,0.0,0.0,0.0,,0.0,,1.0,2,87,0.31164386868477,
0,5.0,0.0,0,,1,0,47.3,12.0,regular,1,0,2018210,shot,lucas-moura,0,1.0,0,,0,149710,9.4,50.0,0,1,645,1,0.0,0.0,,,0.0,0.0,0.0,90,5655,0.31545159220695,0.6689
1,,0.0,0,,1,0,50.1,3.8,,1,0,2018129,shot,richarlison,0,0.0,0,,1,840217,10.2,66.0,0,7,401,1,0.0,0.0,,,0.0,0.0,0.0,84,4999,0.29861617088318,0.0245
2,,0.0,1,,0,0,50.9,3.2,,1,0,2018126,shot,richarlison,0,0.0,0,,1,840217,7.1,29.7,0,11,607,1,0.0,0.0,,,0.0,0.0,0.0,80,4793,0.038736052811146,0.0363
3,,0.0,1,,0,0,55.1,77.8,,0,1,2018106,shot,rutter-georginio,0,0.0,1,,0,946695,13.0,55.5,0,11,653,1,0.0,0.0,,,0.0,0.0,0.0,80,4747,0.10049854964018,
4,,0.0,0,,1,0,47.6,19.0,,1,0,2018080,shot,heung-min-son,1,0.0,0,,0,111505,13.2,61.4,0,16,923,0,0.0,1.0,,,0.0,0.0,0.0,75,4477,0.12412326782942,
5,,1.0,0,,0,0,52.9,19.0,,0,1,2018075,shot,junior-firpo,1,0.0,0,,0,914835,11.7,45.4,0,18,1024,1,0.0,0.0,,,0.0,0.0,0.0,73,4376,0.042137924581766,
6,,0.0,1,,0,0,49.0,19.0,,0,1,2018059,shot,jack-harrison,1,0.0,0,,0,829570,26.5,67.2,0,18,1080,1,0.0,0.0,,,0.0,0.0,0.0,73,4320,0.013766408897936,
7,,0.0,0,,1,0,46.1,5.1,regular,1,0,2018043,shot,harry-kane,0,1.0,0,,0,108579,10.7,39.1,0,22,1287,0,0.0,1.0,,,0.0,0.0,0.0,69,4113,0.56237429380417,0.9468
8,,0.0,0,,1,0,53.8,5.7,regular,0,1,2018031,shot,jack-harrison,0,1.0,0,,0,829570,13.6,65.2,0,24,1394,1,0.0,0.0,,,0.0,0.0,0.0,67,4006,0.059983782470226,0.443
9,,1.0,0,,0,0,58.3,54.2,,0,1,2018008,shot,rodrigo,0,0.0,1,,0,542472,8.6,53.4,0,29,1701,1,0.0,0.0,,,0.0,0.0,0.0,62,3699,0.081472761929035,
10,,0.0,0,,1,0,48.3,19.0,,0,1,2017997,shot,maximilian-wober,1,0.0,0,,0,794962,10.4,33.2,0,32,1887,1,0.0,0.0,,,0.0,0.0,0.0,59,3513,0.094401627779007,
11,,0.0,0,,1,0,45.4,19.0,,0,1,2017976,shot,luke-ayling,1,0.0,0,,0,102624,23.6,58.4,0,36,2150,0,0.0,0.0,,,1.0,0.0,0.0,55,3250,0.021829945966601,
