,addedTime,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,goalMouth_x,goalMouth_y,goalMouth_z,goalType,homeTeam_False,homeTeam_True,id,incidentType,name,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,playerId,player_x,player_y,player_z,reversedPeriodTime,reversedPeriodTimeSeconds,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,time,timeSeconds,xg,xgot
9,,0,1,,0,0,43.4,58.3,,0,1,1774019,shot,bryan-mbeumo,0,0.0,1,,0,927083,12.4,58.4,0,24,1439,1,0,0.0,0.0,,0.0,,0.0,67,3961,0.10192324966192,
10,,0,0,,1,0,48.6,19.0,,0,1,1774021,shot,ivan-toney,1,0.0,0,,0,290927,20.7,45.8,0,26,1501,1,0,0.0,0.0,,0.0,,0.0,65,3899,0.070777490735054,
11,,1,0,,0,0,53.9,22.8,regular,1,0,1774015,shot,harry-kane,0,1.0,0,,0,108579,11.1,54.6,0,26,1555,1,0,0.0,0.0,,0.0,,0.0,65,3845,0.043316274881363,0.4461
12,,0,1,,0,0,50.3,5.7,regular,0,1,1773995,shot,ivan-toney,0,1.0,0,,0,290927,1.8,46.8,0,37,2205,0,1,0.0,0.0,,0.0,,0.0,54,3195,0.5537970662117,0.7831
13,,1,0,,0,0,53.9,19.0,,0,1,1773994,shot,christian-norgaard,1,0.0,0,,0,135256,7.0,61.0,0,37,2206,0,1,0.0,0.0,,0.0,,0.0,54,3194,0.041646268218756,
14,2.0,0,0,,1,0,48.7,19.0,,1,0,1773974,shot,pierre-emile-hojbjerg,1,0.0,0,,0,149593,19.5,53.1,0,1,2593,0,0,0.0,0.0,,1.0,,0.0,45,2807,0.065052799880505,
15,,0,1,,0,0,52.6,19.0,,1,0,1773968,shot,clement-lenglet,1,0.0,0,,0,580550,21.4,29.7,0,8,480,1,0,0.0,0.0,,0.0,,0.0,38,2220,0.023236030712724,
16,,0,0,,1,0,47.9,2.5,,0,1,1773962,shot,zanka,0,0.0,0,,1,26404,3.8,65.8,0,12,663,0,0,0.0,0.0,,0.0,,1.0,34,2037,0.044598307460546,0.1079
17,,0,1,,0,0,54.5,3.2,,1,0,1773956,shot,heung-min-son,0,0.0,0,,1,111505,26.4,48.3,0,16,960,1,0,0.0,0.0,,0.0,,0.0,30,1740,0.024601390585303,0.4259
18,,0,1,,0,0,50.7,0.6,,1,0,1773952,shot,dejan-kulusevski,0,0.0,0,,1,928124,8.3,74.1,0,20,1167,1,0,0.0,0.0,,0.0,,0.0,26,1533,0.026962887495756,0.0511
19,,0,0,,1,0,46.0,10.8,,1,0,1773951,shot,heung-min-son,0,0.0,0,,1,111505,26.9,40.3,0,21,1256,1,0,0.0,0.0,,0.0,,0.0,25,1444,0.01899004727602,0.2776
20,,1,0,,0,0,52.6,31.0,,0,1,1773942,shot,ethan-pinnock,0,0.0,0,,1,855864,8.1,44.3,0,28,1665,0,1,0.0,0.0,,0.0,,0.0,18,1035,0.065282084047794,0.2425
21,,0,1,,0,0,51.9,10.8,regular,0,1,1773938,shot,vitaly-janelt,0,1.0,0,,0,814873,3.6,47.0,0,31,1836,0,0,1.0,0.0,,0.0,,0.0,15,864,0.88523089885712,0.962
22,,0,0,,1,0,69.4,2.8,,0,1,1773936,shot,mathias-jensen,0,0.0,1,,0,799251,13.6,60.8,0,31,1838,0,0,1.0,0.0,,0.0,,0.0,15,862,0.2130251377821,
23,,0,0,,1,0,49.5,19.0,,1,0,1773932,shot,harry-kane,1,0.0,0,,0,108579,24.8,54.5,0,34,2001,0,0,0.0,1.0,,0.0,,0.0,12,699,0.080426231026649,
0,,0,0,,1,0,70.9,18.1,,0,1,1872537,shot,nelson-semedo,0,0.0,1,0.0,0,252821,14.8,67.0,0,2,78,0,0,,0.0,,1.0,0.0,,89,5322,0.038667239248753,
1,,0,1,,0,0,52.7,19.0,,1,0,1872510,shot,heung-min-son,1,0.0,0,0.0,0,111505,21.9,62.0,0,3,166,0,1,,0.0,,0.0,0.0,,88,5234,0.041081361472607,
2,,0,0,,1,0,53.9,31.0,regular,0,1,1872436,shot,adama-traore,0,1.0,0,0.0,0,286165,14.5,52.2,0,9,504,0,0,,0.0,,1.0,0.0,,82,4896,0.084465660154819,0.5778
3,,0,0,,1,0,50.8,13.9,,0,1,1872421,shot,raul-jimenez,0,0.0,0,0.0,1,192442,18.1,65.3,0,9,507,1,0,,0.0,,0.0,0.0,,82,4893,0.048055581748486,0.0302
4,,0,0,,1,0,60.5,2.8,,1,0,1872397,shot,ivan-perisic,0,0.0,1,0.0,0,38710,19.8,38.2,0,11,612,0,1,,0.0,,0.0,0.0,,80,4788,0.021803395822644,
5,,0,0,,1,0,47.4,19.0,,1,0,1872392,shot,harry-kane,1,0.0,0,0.0,0,108579,3.6,59.0,0,11,647,1,0,,0.0,,0.0,0.0,,80,4753,0.16768431663513,
6,,0,0,,1,0,43.0,44.4,,1,0,1872332,shot,harry-kane,0,0.0,1,0.0,0,108579,17.9,61.7,0,15,895,1,0,,0.0,,0.0,0.0,,76,4505,0.06374603509903,
7,,0,0,,1,0,42.7,5.6,,0,1,1872301,shot,matheus-cunha,0,0.0,1,0.0,0,886363,7.5,66.1,0,18,1040,1,0,,0.0,,0.0,0.0,,73,4360,0.20699316263199,
8,,0,0,,1,0,52.8,63.9,,0,1,1872258,shot,ruben-neves,0,0.0,1,0.0,0,280955,22.5,41.5,0,21,1226,0,1,,0.0,,0.0,0.0,,70,4174,0.030876999720931,
9,,0,0,,1,0,49.9,27.2,,0,1,1872243,shot,ruben-neves,0,0.0,0,0.0,1,280955,28.7,52.7,0,22,1269,1,0,,0.0,,0.0,0.0,,69,4131,0.022750662639737,0.0304
10,,0,0,,1,0,54.6,18.4,,0,1,1872262,shot,ruben-neves,0,0.0,0,0.0,1,280955,29.1,74.2,0,22,1315,0,0,,0.0,,1.0,0.0,,69,4085,0.011795126833022,0.5432
11,,0,0,,1,0,46.7,31.6,,1,0,1872170,shot,pedro-porro,0,0.0,0,0.0,1,913654,21.8,67.8,0,27,1598,1,0,,0.0,,0.0,0.0,,64,3802,0.027981331571937,0.304
12,,0,1,,0,0,45.7,17.1,,1,0,1872112,shot,heung-min-son,0,0.0,0,0.0,1,111505,26.8,67.6,0,31,1808,1,0,,0.0,,0.0,0.0,,60,3592,0.023004533722997,0.2561
13,,1,0,,0,0,50.2,29.1,,1,0,1872101,shot,clement-lenglet,0,0.0,0,0.0,1,580550,11.4,47.6,0,32,1877,0,1,,0.0,,0.0,0.0,,59,3523,0.084268376231194,0.0404
14,,1,0,,0,0,52.0,15.8,,0,1,1872087,shot,raul-jimenez,0,0.0,0,0.0,1,192442,8.5,53.0,0,36,2153,1,0,,0.0,,0.0,0.0,,55,3247,0.082552917301655,0.1007
15,,0,0,,1,0,48.7,19.0,,1,0,1872025,shot,pedro-porro,1,0.0,0,0.0,0,913654,23.2,56.9,0,38,2263,0,0,,0.0,,0.0,1.0,,53,3137,0.018580811098218,
16,,0,0,,1,0,47.9,19.0,,1,0,1872018,shot,harry-kane,1,0.0,0,0.0,0,108579,22.0,46.7,0,38,2265,0,0,,1.0,,0.0,0.0,,53,3135,0.080817006528378,
17,,0,1,,0,0,50.8,19.0,,1,0,1871942,shot,heung-min-son,1,0.0,0,0.0,0,111505,8.0,33.9,0,44,2598,1,0,,0.0,,0.0,0.0,,47,2802,0.093590453267097,
18,6.0,0,1,,0,0,49.2,19.0,,1,0,1871819,shot,dejan-kulusevski,1,0.0,0,0.0,0,928124,10.8,65.4,0,1,2348,0,0,,0.0,,0.0,1.0,,45,3052,0.043093826621771,
19,6.0,0,0,,1,0,45.8,39.2,,1,0,1871817,shot,pedro-porro,0,0.0,0,1.0,0,913654,21.2,38.2,0,1,2351,0,0,,1.0,,0.0,0.0,,45,3049,0.078373432159424,
20,,1,0,,0,0,53.2,19.0,,1,0,1871678,shot,ivan-perisic,0,0.0,0,0.0,1,38710,5.1,36.5,0,5,283,0,0,,0.0,,0.0,1.0,,41,2417,0.083663672208786,0.1262
21,,0,1,,0,0,50.5,19.0,,1,0,1871450,shot,ben-davies,1,0.0,0,0.0,0,94758,26.5,48.5,0,26,1518,0,0,,0.0,,1.0,0.0,,20,1182,0.030642075464129,
22,,0,0,,1,0,69.7,2.8,,1,0,1871447,shot,skipp-oliver,0,0.0,1,0.0,0,859901,24.5,66.3,0,26,1535,0,1,,0.0,,0.0,0.0,,20,1165,0.026428679004312,
23,,0,1,,0,0,54.1,9.5,,1,0,1871434,shot,dejan-kulusevski,0,0.0,0,0.0,1,928124,11.1,70.6,0,27,1570,1,0,,0.0,,0.0,0.0,,19,1130,0.053367584943771,0.4994
24,,0,0,,1,0,48.7,19.0,,1,0,1871427,shot,skipp-oliver,1,0.0,0,0.0,0,859901,21.3,64.1,0,29,1718,0,0,,0.0,,1.0,0.0,,17,982,0.020376866683364,
25,,0,1,,0,0,51.3,19.0,,1,0,1871421,shot,dejan-kulusevski,1,0.0,0,0.0,0,928124,19.1,50.7,0,29,1720,1,0,,0.0,,0.0,0.0,,17,980,0.062633290886879,
26,,0,1,,0,0,53.4,26.6,,1,0,1871270,shot,heung-min-son,0,0.0,0,0.0,1,111505,19.2,69.7,0,41,2413,1,0,,0.0,,0.0,0.0,,5,287,0.030521595850587,0.435
27,,0,0,,1,0,67.2,62.5,,1,0,1871244,shot,pedro-porro,0,0.0,1,0.0,0,913654,12.5,64.9,0,44,2628,0,0,,0.0,,1.0,0.0,,2,72,0.086509823799133,
28,,0,1,,0,0,66.6,8.3,,1,0,1871243,shot,dejan-kulusevski,0,0.0,1,0.0,0,928124,20.7,57.9,0,44,2630,1,0,,0.0,,0.0,0.0,,2,70,0.062503799796104,
